date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:42	29802/29802	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:42%20GMT	https://matematika.cz/rozlozeni-cetnosti	~home/websites/mara/matice2/matematika.cz/rozlozeni-cetnosti.html	(from https://matematika.cz/matice)
12:16:43	24359/24359	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:43%20GMT	https://matematika.cz/prumer	~home/websites/mara/matice2/matematika.cz/prumer.html	(from https://matematika.cz/matice)
12:16:44	26997/26997	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:44%20GMT	https://matematika.cz/rozptyl	~home/websites/mara/matice2/matematika.cz/rozptyl.html	(from https://matematika.cz/matice)
12:16:45	22024/22024	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:45%20GMT	https://matematika.cz/smerodatna-odchylka	~home/websites/mara/matice2/matematika.cz/smerodatna-odchylka.html	(from https://matematika.cz/matice)
12:16:46	31211/31211	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:46%20GMT	https://matematika.cz/rozlozeni-pravdepodobnosti	~home/websites/mara/matice2/matematika.cz/rozlozeni-pravdepodobnosti.html	(from https://matematika.cz/matice)
12:16:47	25435/25435	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:47%20GMT	https://matematika.cz/rovnomerne-normalni-rozlozeni	~home/websites/mara/matice2/matematika.cz/rovnomerne-normalni-rozlozeni.html	(from https://matematika.cz/matice)
12:16:48	19887/19887	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:48%20GMT	https://matematika.cz/kategorie-dukazy	~home/websites/mara/matice2/matematika.cz/kategorie-dukazy.html	(from https://matematika.cz/matice)
12:16:49	32176/32176	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:49%20GMT	https://matematika.cz/dukazy	~home/websites/mara/matice2/matematika.cz/dukazy.html	(from https://matematika.cz/matice)
12:16:50	28810/28810	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:50%20GMT	https://matematika.cz/dukaz-sporem	~home/websites/mara/matice2/matematika.cz/dukaz-sporem.html	(from https://matematika.cz/matice)
12:16:51	39142/39142	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:51%20GMT	https://matematika.cz/matematicka-indukce	~home/websites/mara/matice2/matematika.cz/matematicka-indukce.html	(from https://matematika.cz/matice)
12:16:52	20888/20888	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:52%20GMT	https://matematika.cz/kategorie-ostatni	~home/websites/mara/matice2/matematika.cz/kategorie-ostatni.html	(from https://matematika.cz/matice)
12:16:53	28084/28084	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:53%20GMT	https://matematika.cz/vyroky	~home/websites/mara/matice2/matematika.cz/vyroky.html	(from https://matematika.cz/matice)
12:16:54	30125/30125	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:54%20GMT	https://matematika.cz/ukazky-testu	~home/websites/mara/matice2/matematika.cz/ukazky-testu.html	(from https://matematika.cz/matice)
12:16:55	25612/25612	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:55%20GMT	https://matematika.cz/hlavolamy	~home/websites/mara/matice2/matematika.cz/hlavolamy.html	(from https://matematika.cz/matice)
12:16:56	21509/21509	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:56%20GMT	https://matematika.cz/absolutni-hodnota	~home/websites/mara/matice2/matematika.cz/absolutni-hodnota.html	(from https://matematika.cz/matice)
12:16:57	22666/22666	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:57%20GMT	https://matematika.cz/faktorial	~home/websites/mara/matice2/matematika.cz/faktorial.html	(from https://matematika.cz/matice)
12:16:58	25292/25292	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:58%20GMT	https://matematika.cz/pomery	~home/websites/mara/matice2/matematika.cz/pomery.html	(from https://matematika.cz/matice)
12:16:59	23575/23575	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:16:59%20GMT	https://matematika.cz/vyjadreni-promenne	~home/websites/mara/matice2/matematika.cz/vyjadreni-promenne.html	(from https://matematika.cz/matice)
12:17:00	27245/27245	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:00%20GMT	https://matematika.cz/symboly	~home/websites/mara/matice2/matematika.cz/symboly.html	(from https://matematika.cz/matice)
12:17:01	24498/24498	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:01%20GMT	https://matematika.cz/nastroje	~home/websites/mara/matice2/matematika.cz/nastroje.html	(from https://matematika.cz/matice)
12:17:02	25390/25390	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:02%20GMT	https://matematika.cz/mapa	~home/websites/mara/matice2/matematika.cz/mapa.html	(from https://matematika.cz/matice)
12:17:03	28320/28320	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:03%20GMT	https://matematika.cz/ciselne-rady	~home/websites/mara/matice2/matematika.cz/ciselne-rady.html	(from https://matematika.cz/matice)
12:17:04	19337/19337	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:04%20GMT	https://matematika.cz/kategorie-maturita	~home/websites/mara/matice2/matematika.cz/kategorie-maturita.html	(from https://matematika.cz/matice)
12:17:06	38989/38989	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:05%20GMT	https://matematika.cz/maturita-2013-ilustracni	~home/websites/mara/matice2/matematika.cz/maturita-2013-ilustracni.html	(from https://matematika.cz/matice)
12:17:07	37587/37587	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:06%20GMT	https://matematika.cz/maturita-2013-jaro	~home/websites/mara/matice2/matematika.cz/maturita-2013-jaro.html	(from https://matematika.cz/matice)
12:17:07	21129/21129	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:07%20GMT	https://matematika.cz/kategorie-analyza	~home/websites/mara/matice2/matematika.cz/kategorie-analyza.html	(from https://matematika.cz/matice)
12:17:09	36953/36953	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:08%20GMT	https://matematika.cz/posloupnosti	~home/websites/mara/matice2/matematika.cz/posloupnosti.html	(from https://matematika.cz/matice)
12:17:10	39314/39314	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:09%20GMT	https://matematika.cz/limita-posloupnosti	~home/websites/mara/matice2/matematika.cz/limita-posloupnosti.html	(from https://matematika.cz/matice)
12:17:11	45342/45342	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:10%20GMT	https://matematika.cz/limita-funkce	~home/websites/mara/matice2/matematika.cz/limita-funkce.html	(from https://matematika.cz/matice)
12:17:11	29582/29582	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:11%20GMT	https://matematika.cz/spojitost-funkce	~home/websites/mara/matice2/matematika.cz/spojitost-funkce.html	(from https://matematika.cz/matice)
12:17:13	39401/39401	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:12%20GMT	https://matematika.cz/derivace	~home/websites/mara/matice2/matematika.cz/derivace.html	(from https://matematika.cz/matice)
12:17:13	31834/31834	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:13%20GMT	https://matematika.cz/derivace-priklady	~home/websites/mara/matice2/matematika.cz/derivace-priklady.html	(from https://matematika.cz/matice)
12:17:14	28544/28544	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:14%20GMT	https://matematika.cz/derivace-pokrocile-priklady	~home/websites/mara/matice2/matematika.cz/derivace-pokrocile-priklady.html	(from https://matematika.cz/matice)
12:17:15	21713/21713	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:15%20GMT	https://matematika.cz/derivace-vzorce	~home/websites/mara/matice2/matematika.cz/derivace-vzorce.html	(from https://matematika.cz/matice)
12:17:16	21728/21728	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:16%20GMT	https://matematika.cz/prubeh-funkce	~home/websites/mara/matice2/matematika.cz/prubeh-funkce.html	(from https://matematika.cz/matice)
12:17:17	31620/31620	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:17%20GMT	https://matematika.cz/integral	~home/websites/mara/matice2/matematika.cz/integral.html	(from https://matematika.cz/matice)
12:17:18	20645/20645	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:18%20GMT	https://matematika.cz/kategorie-linearni-algebra	~home/websites/mara/matice2/matematika.cz/kategorie-linearni-algebra.html	(from https://matematika.cz/matice)
12:17:19	34430/34430	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:19%20GMT	https://matematika.cz/relace	~home/websites/mara/matice2/matematika.cz/relace.html	(from https://matematika.cz/matice)
12:17:20	47544/47544	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:20%20GMT	https://matematika.cz/systemy-linearnich-rovnic	~home/websites/mara/matice2/matematika.cz/systemy-linearnich-rovnic.html	(from https://matematika.cz/matice)
12:17:21	41554/41554	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:21%20GMT	https://matematika.cz/vektorove-prostory	~home/websites/mara/matice2/matematika.cz/vektorove-prostory.html	(from https://matematika.cz/matice)
12:17:22	19504/19504	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:22%20GMT	https://matematika.cz/kategorie-informatika	~home/websites/mara/matice2/matematika.cz/kategorie-informatika.html	(from https://matematika.cz/matice)
12:17:23	28986/28986	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:23%20GMT	https://matematika.cz/formalni-jazyky	~home/websites/mara/matice2/matematika.cz/formalni-jazyky.html	(from https://matematika.cz/matice)
12:17:25	39571/39571	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:24%20GMT	https://matematika.cz/konecny-automat	~home/websites/mara/matice2/matematika.cz/konecny-automat.html	(from https://matematika.cz/matice)
12:17:25	28516/28516	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:25%20GMT	https://matematika.cz/nedosazitelne-stavy	~home/websites/mara/matice2/matematika.cz/nedosazitelne-stavy.html	(from https://matematika.cz/matice)
12:17:26	21379/21379	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:26%20GMT	https://matematika.cz/uzavrenost-regularnich-jazyku	~home/websites/mara/matice2/matematika.cz/uzavrenost-regularnich-jazyku.html	(from https://matematika.cz/matice)
12:17:27	25941/25941	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:27%20GMT	https://matematika.cz/regularni-vyrazy	~home/websites/mara/matice2/matematika.cz/regularni-vyrazy.html	(from https://matematika.cz/matice)
12:17:28	19365/19365	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:28%20GMT	https://matematika.cz/kategorie-kryptografie	~home/websites/mara/matice2/matematika.cz/kategorie-kryptografie.html	(from https://matematika.cz/matice)
12:17:29	25973/25973	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:29%20GMT	https://matematika.cz/kryptografie	~home/websites/mara/matice2/matematika.cz/kryptografie.html	(from https://matematika.cz/matice)
12:17:30	23638/23638	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:30%20GMT	https://matematika.cz/caesarova-sifra	~home/websites/mara/matice2/matematika.cz/caesarova-sifra.html	(from https://matematika.cz/matice)
12:17:31	27314/27314	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:31%20GMT	https://matematika.cz/vigenerova-sifra	~home/websites/mara/matice2/matematika.cz/vigenerova-sifra.html	(from https://matematika.cz/matice)
12:17:32	27936/27936	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:32%20GMT	https://matematika.cz/o-webu	~home/websites/mara/matice2/matematika.cz/o-webu.html	(from https://matematika.cz/matice)
12:17:33	21974/21974	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Dec%202019%2011:17:33%20GMT	https://matematika.cz/kontakt	~home/websites/mara/matice2/matematika.cz/kontakt.html	(from https://matematika.cz/matice)
12:17:35	63048/63048	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd49df-f648%22	https://cdnjs.cloudflare.com/ajax/libs/mathjax/2.7.1/MathJax.js?config=TeX-AMS-MML_HTMLorMML	~home/websites/mara/matice2/cdnjs.cloudflare.com/ajax/libs/mathjax/2.7.1/MathJaxdda6.js	(from https://matematika.cz/matice)
12:17:36	51/51	---MCZ	200	added ('OK')	text/plain	date:Sun,%2008%20Dec%202019%2011:17:35%20GMT	https://fonts.googleapis.com/robots.txt		(from https://matematika.cz/matice)
12:17:37	180/180	---MCZ	200	added ('OK')	text/plain	date:Sun,%2008%20Dec%202019%2011:17:36%20GMT	https://plus.google.com/robots.txt		(from https://matematika.cz/matice)
12:17:37	627/627	---M--	200	added ('OK')	image/png	etag:%22273-4f0401faf54c0%22	https://matematika.cz/content/images/scitani1.png	~home/websites/mara/matice2/matematika.cz/content/images/scitani1.png	(from https://matematika.cz/scitani-odecitani)
12:17:38	1422/1422	---M--	200	added ('OK')	image/png	etag:%2258e-4f0401faf54c0%22	https://matematika.cz/content/images/scitani2.png	~home/websites/mara/matice2/matematika.cz/content/images/scitani2.png	(from https://matematika.cz/scitani-odecitani)
12:17:39	2132/2132	---M--	200	added ('OK')	image/png	etag:%22854-4f0401faf54c0%22	https://matematika.cz/content/images/scitani3.png	~home/websites/mara/matice2/matematika.cz/content/images/scitani3.png	(from https://matematika.cz/scitani-odecitani)
12:17:40	1287/1287	---M--	200	added ('OK')	image/png	etag:%22507-4f0401faf54c0%22	https://matematika.cz/content/images/scitani4.png	~home/websites/mara/matice2/matematika.cz/content/images/scitani4.png	(from https://matematika.cz/scitani-odecitani)
12:17:41	1238/1238	---M--	200	added ('OK')	image/png	etag:%224d6-4f0401faf54c0%22	https://matematika.cz/content/images/scitani5.png	~home/websites/mara/matice2/matematika.cz/content/images/scitani5.png	(from https://matematika.cz/scitani-odecitani)
12:17:42	9101/9101	---M--	200	added ('OK')	image/png	etag:%22238d-4f0401ebb30c0%22	https://matematika.cz/content/images/nasobeni1.png	~home/websites/mara/matice2/matematika.cz/content/images/nasobeni1.png	(from https://matematika.cz/nasobeni)
12:17:43	13902/13902	---M--	200	added ('OK')	image/png	etag:%22364e-4f0401eca7300%22	https://matematika.cz/content/images/nasobeni2.png	~home/websites/mara/matice2/matematika.cz/content/images/nasobeni2.png	(from https://matematika.cz/nasobeni)
12:17:44	10221/10221	---M--	200	added ('OK')	image/png	etag:%2227ed-4f0401eca7300%22	https://matematika.cz/content/images/nasobeni3.png	~home/websites/mara/matice2/matematika.cz/content/images/nasobeni3.png	(from https://matematika.cz/nasobeni)
12:17:45	2186/2186	---M--	200	added ('OK')	image/png	etag:%2288a-4f0401c499480%22	https://matematika.cz/content/images/deleni1.png	~home/websites/mara/matice2/matematika.cz/content/images/deleni1.png	(from https://matematika.cz/deleni)
12:17:46	117931/117931	---M--	200	added ('OK')	image/jpeg	etag:%221ccab-4f0401d2e7640%22	https://matematika.cz/content/images/divide_by_zero.jpg	~home/websites/mara/matice2/matematika.cz/content/images/divide_by_zero.jpg	(from https://matematika.cz/deleni)
12:17:47	9314/9314	---M--	200	added ('OK')	image/png	etag:%222462-4f04020666fc0%22	https://matematika.cz/content/images/zaokr1.png	~home/websites/mara/matice2/matematika.cz/content/images/zaokr1.png	(from https://matematika.cz/zaokrouhlovani)
12:17:48	9792/9792	---M--	200	added ('OK')	image/png	etag:%222640-4f04020666fc0%22	https://matematika.cz/content/images/zaokr2.png	~home/websites/mara/matice2/matematika.cz/content/images/zaokr2.png	(from https://matematika.cz/zaokrouhlovani)
12:17:49	33687/33687	---M--	200	added ('OK')	image/png	etag:%228397-4f0401d994600%22	https://matematika.cz/content/images/fun1.png	~home/websites/mara/matice2/matematika.cz/content/images/fun1.png	(from https://matematika.cz/funkce)
12:17:50	33469/33469	---M--	200	added ('OK')	image/png	etag:%2282bd-4f0401d994600%22	https://matematika.cz/content/images/fun2.png	~home/websites/mara/matice2/matematika.cz/content/images/fun2.png	(from https://matematika.cz/funkce)
12:17:51	17266/17266	---M--	200	added ('OK')	image/png	etag:%224372-4f0401d994600%22	https://matematika.cz/content/images/fun3.png	~home/websites/mara/matice2/matematika.cz/content/images/fun3.png	(from https://matematika.cz/funkce)
12:17:52	30834/30834	---M--	200	added ('OK')	image/png	etag:%227872-4f0401da88840%22	https://matematika.cz/content/images/fun4.png	~home/websites/mara/matice2/matematika.cz/content/images/fun4.png	(from https://matematika.cz/funkce)
12:17:53	15962/15962	---M--	200	added ('OK')	image/png	etag:%223e5a-4f0401da88840%22	https://matematika.cz/content/images/fun5.png	~home/websites/mara/matice2/matematika.cz/content/images/fun5.png	(from https://matematika.cz/funkce)
12:17:54	26807/26807	---M--	200	added ('OK')	image/png	etag:%2268b7-4f0401da88840%22	https://matematika.cz/content/images/fun6.png	~home/websites/mara/matice2/matematika.cz/content/images/fun6.png	(from https://matematika.cz/funkce)
12:17:55	23644/23644	---M--	200	added ('OK')	image/png	etag:%225c5c-4f0401da88840%22	https://matematika.cz/content/images/fun7.png	~home/websites/mara/matice2/matematika.cz/content/images/fun7.png	(from https://matematika.cz/funkce)
12:17:56	28161/28161	---M--	200	added ('OK')	image/png	etag:%226e01-4f0401da88840%22	https://matematika.cz/content/images/fun8.png	~home/websites/mara/matice2/matematika.cz/content/images/fun8.png	(from https://matematika.cz/funkce)
12:17:57	15017/15017	---M--	200	added ('OK')	image/png	etag:%223aa9-4f0401d994600%22	https://matematika.cz/content/images/fun10.png	~home/websites/mara/matice2/matematika.cz/content/images/fun10.png	(from https://matematika.cz/funkce)
12:17:58	27638/27638	---M--	200	added ('OK')	image/png	etag:%226bf6-4f0401c499480%22	https://matematika.cz/content/images/def1.png	~home/websites/mara/matice2/matematika.cz/content/images/def1.png	(from https://matematika.cz/definicni-obor)
12:17:59	9937/9937	---M--	200	added ('OK')	image/png	etag:%2226d1-4f0401de59140%22	https://matematika.cz/content/images/inverzni1.png	~home/websites/mara/matice2/matematika.cz/content/images/inverzni1.png	(from https://matematika.cz/inverzni-funkce)
12:18:00	9778/9778	---M--	200	added ('OK')	image/png	etag:%222632-4f0401de59140%22	https://matematika.cz/content/images/inverzni2.png	~home/websites/mara/matice2/matematika.cz/content/images/inverzni2.png	(from https://matematika.cz/inverzni-funkce)
12:18:01	10561/10561	---M--	200	added ('OK')	image/png	etag:%222941-4f0401de59140%22	https://matematika.cz/content/images/inverzni6.png	~home/websites/mara/matice2/matematika.cz/content/images/inverzni6.png	(from https://matematika.cz/inverzni-funkce)
12:18:02	10716/10716	---M--	200	added ('OK')	image/png	etag:%2229dc-4f0401de59140%22	https://matematika.cz/content/images/inverzni7.png	~home/websites/mara/matice2/matematika.cz/content/images/inverzni7.png	(from https://matematika.cz/inverzni-funkce)
12:18:03	12073/12073	---M--	200	added ('OK')	image/png	etag:%222f29-4f0401de59140%22	https://matematika.cz/content/images/inverzni3.png	~home/websites/mara/matice2/matematika.cz/content/images/inverzni3.png	(from https://matematika.cz/inverzni-funkce)
12:18:04	5668/5668	---M--	200	added ('OK')	image/png	etag:%221624-4f0401de59140%22	https://matematika.cz/content/images/inverzni4.png	~home/websites/mara/matice2/matematika.cz/content/images/inverzni4.png	(from https://matematika.cz/inverzni-funkce)
12:18:05	6856/6856	---M--	200	added ('OK')	image/png	etag:%221ac8-4f0401de59140%22	https://matematika.cz/content/images/inverzni5.png	~home/websites/mara/matice2/matematika.cz/content/images/inverzni5.png	(from https://matematika.cz/inverzni-funkce)
12:18:06	5543/5543	---M--	200	added ('OK')	image/png	etag:%2215a7-4f0401f16be40%22	https://matematika.cz/content/images/parita1.png	~home/websites/mara/matice2/matematika.cz/content/images/parita1.png	(from https://matematika.cz/suda-licha)
12:18:07	4766/4766	---M--	200	added ('OK')	image/png	etag:%22129e-4f0401f16be40%22	https://matematika.cz/content/images/parita2.png	~home/websites/mara/matice2/matematika.cz/content/images/parita2.png	(from https://matematika.cz/suda-licha)
12:18:08	6456/6456	---M--	200	added ('OK')	image/png	etag:%221938-4f0401f16be40%22	https://matematika.cz/content/images/parita3.png	~home/websites/mara/matice2/matematika.cz/content/images/parita3.png	(from https://matematika.cz/suda-licha)
12:18:09	5592/5592	---M--	200	added ('OK')	image/png	etag:%2215d8-4f0401f16be40%22	https://matematika.cz/content/images/parita4.png	~home/websites/mara/matice2/matematika.cz/content/images/parita4.png	(from https://matematika.cz/suda-licha)
12:18:10	4339/4339	---M--	200	added ('OK')	image/png	etag:%2210f3-4f0401f16be40%22	https://matematika.cz/content/images/parita5.png	~home/websites/mara/matice2/matematika.cz/content/images/parita5.png	(from https://matematika.cz/suda-licha)
12:18:11	1146/1146	---M--	200	added ('OK')	image/png	etag:%2247a-4f0401e5fa340%22	https://matematika.cz/content/images/linfun1.png	~home/websites/mara/matice2/matematika.cz/content/images/linfun1.png	(from https://matematika.cz/linearni-funkce)
12:18:12	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-4f0401e5fa340%22	https://matematika.cz/content/images/linfun2.png	~home/websites/mara/matice2/matematika.cz/content/images/linfun2.png	(from https://matematika.cz/linearni-funkce)
12:18:13	543/543	---M--	200	added ('OK')	image/png	etag:%2221f-4f0401e5fa340%22	https://matematika.cz/content/images/linfun3.png	~home/websites/mara/matice2/matematika.cz/content/images/linfun3.png	(from https://matematika.cz/linearni-funkce)
12:18:14	6843/6843	---M--	200	added ('OK')	image/png	etag:%221abb-4f0401ef839c0%22	https://matematika.cz/content/images/odm1.png	~home/websites/mara/matice2/matematika.cz/content/images/odm1.png	(from https://matematika.cz/odmocniny)
12:18:15	10265/10265	---M--	200	added ('OK')	image/png	etag:%222819-4f0401ef839c0%22	https://matematika.cz/content/images/odm2.png	~home/websites/mara/matice2/matematika.cz/content/images/odm2.png	(from https://matematika.cz/odmocniny)
12:18:16	10371/10371	---M--	200	added ('OK')	image/png	etag:%222883-4f0401d7ac180%22	https://matematika.cz/content/images/exp1.png	~home/websites/mara/matice2/matematika.cz/content/images/exp1.png	(from https://matematika.cz/exponencialni-funkce)
12:18:17	8636/8636	---M--	200	added ('OK')	image/png	etag:%2221bc-4f0401d8a03c0%22	https://matematika.cz/content/images/exp2.png	~home/websites/mara/matice2/matematika.cz/content/images/exp2.png	(from https://matematika.cz/exponencialni-funkce)
12:18:18	22888/22888	---M--	200	added ('OK')	image/png	etag:%225968-4f0401e6ee580%22	https://matematika.cz/content/images/log1.png	~home/websites/mara/matice2/matematika.cz/content/images/log1.png	(from https://matematika.cz/logaritmy)
12:18:19	21557/21557	---M--	200	added ('OK')	image/png	etag:%225435-4f0401e6ee580%22	https://matematika.cz/content/images/log2.png	~home/websites/mara/matice2/matematika.cz/content/images/log2.png	(from https://matematika.cz/logaritmy)
12:18:20	36774/36774	---M--	200	added ('OK')	image/png	etag:%228fa6-4f0401e6ee580%22	https://matematika.cz/content/images/log3.png	~home/websites/mara/matice2/matematika.cz/content/images/log3.png	(from https://matematika.cz/logaritmy)
12:18:21	20022/20022	---M--	200	added ('OK')	image/png	etag:%224e36-4f0401e135800%22	https://matematika.cz/content/images/kvadrfun1.png	~home/websites/mara/matice2/matematika.cz/content/images/kvadrfun1.png	(from https://matematika.cz/kvadraticka-funkce)
12:18:22	12303/12303	---M--	200	added ('OK')	image/png	etag:%22300f-4f0401e229a40%22	https://matematika.cz/content/images/kvadrfun3.png	~home/websites/mara/matice2/matematika.cz/content/images/kvadrfun3.png	(from https://matematika.cz/kvadraticka-funkce)
12:18:23	13552/13552	---M--	200	added ('OK')	image/png	etag:%2234f0-4f0401e229a40%22	https://matematika.cz/content/images/kvadrgraf4.png	~home/websites/mara/matice2/matematika.cz/content/images/kvadrgraf4.png	(from https://matematika.cz/kvadraticka-funkce)
12:18:24	14135/14135	---M--	200	added ('OK')	image/png	etag:%223737-4f0401e31dc80%22	https://matematika.cz/content/images/kvadrfun5.png	~home/websites/mara/matice2/matematika.cz/content/images/kvadrfun5.png	(from https://matematika.cz/kvadraticka-funkce)
12:18:25	18070/18070	---M--	200	added ('OK')	image/png	etag:%224696-4f0401e229a40%22	https://matematika.cz/content/images/kvadrfun6.png	~home/websites/mara/matice2/matematika.cz/content/images/kvadrfun6.png	(from https://matematika.cz/kvadraticka-funkce)
12:18:26	17407/17407	---M--	200	added ('OK')	image/png	etag:%2243ff-4f0401e135800%22	https://matematika.cz/content/images/kvadrfun2.png	~home/websites/mara/matice2/matematika.cz/content/images/kvadrfun2.png	(from https://matematika.cz/kvadraticka-funkce)
12:18:27	6806/6806	---M--	200	added ('OK')	image/png	etag:%221a96-4f040200ae240%22	https://matematika.cz/content/images/troj1.png	~home/websites/mara/matice2/matematika.cz/content/images/troj1.png	(from https://matematika.cz/goniometrie)
12:18:28	4683/4683	---M--	200	added ('OK')	image/png	etag:%22124b-4f0401f724bc0%22	https://matematika.cz/content/images/ptroj1.png	~home/websites/mara/matice2/matematika.cz/content/images/ptroj1.png	(from https://matematika.cz/goniometrie)
12:18:29	11243/11243	---M--	200	added ('OK')	image/png	etag:%222beb-4f0401db7ca80%22	https://matematika.cz/content/images/gonio1.png	~home/websites/mara/matice2/matematika.cz/content/images/gonio1.png	(from https://matematika.cz/goniometrie)
12:18:30	10938/10938	---M--	200	added ('OK')	image/png	etag:%222aba-4f0401db7ca80%22	https://matematika.cz/content/images/gonio2.png	~home/websites/mara/matice2/matematika.cz/content/images/gonio2.png	(from https://matematika.cz/goniometrie)
12:18:31	12796/12796	---M--	200	added ('OK')	image/png	etag:%2231fc-4f0401db7ca80%22	https://matematika.cz/content/images/gonio3.png	~home/websites/mara/matice2/matematika.cz/content/images/gonio3.png	(from https://matematika.cz/goniometrie)
12:18:32	9723/9723	---M--	200	added ('OK')	image/png	etag:%2225fb-4f0401dc70cc0%22	https://matematika.cz/content/images/gonio4.png	~home/websites/mara/matice2/matematika.cz/content/images/gonio4.png	(from https://matematika.cz/goniometrie)
12:18:33	9659/9659	---M--	200	added ('OK')	image/png	etag:%2225bb-4f0401dc70cc0%22	https://matematika.cz/content/images/gonio5.png	~home/websites/mara/matice2/matematika.cz/content/images/gonio5.png	(from https://matematika.cz/goniometrie)
12:18:34	18655/18655	---M--	200	added ('OK')	image/png	etag:%2248df-4f0401f90d040%22	https://matematika.cz/content/images/rovnice1.png	~home/websites/mara/matice2/matematika.cz/content/images/rovnice1.png	(from https://matematika.cz/rovnice)
12:18:35	14990/14990	---M--	200	added ('OK')	image/png	etag:%223a8e-4f0401f90d040%22	https://matematika.cz/content/images/rovnice2.png	~home/websites/mara/matice2/matematika.cz/content/images/rovnice2.png	(from https://matematika.cz/rovnice)
